method,query_idx,query_name,status,coverage,skip_reason,candidate_count,metric_impl,top1_name,top1_norm_l2,top1_acc_at_0_1,top1_recall,top1_cosine,top1_module,pnr_at_1,pnr_at_3,pnr_at_5,topk_names,topk_scores,pnr_at_k
TRR,365,Ghostly Pad,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Rainforest Ambient,0.012895955141463147,1.0,1.0,0.9997105197294182,1.0,1,1,1,"[""Rainforest Ambient"", ""Impressionist Piano"", ""Prog Rock Complex"", ""Oceanic Ambient"", ""Northern Soul""]","[0.8176130700933024, 0.7431190821092868, 0.742386693526508, 0.716855045820166, 0.7151691114602079]",1
TRR,812,Technical Thrash Chaos,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Technical Thrash Rage,0.0424889416664608,0.8974358974358975,0.7777777777777778,0.9944033526435564,1.0,1,1,1,"[""Technical Thrash Rage"", ""Nu Metal 7-String Onslaught"", ""Techno Industrial Bass"", ""Sludge Metal Chaos"", ""Complex Jazz Fusion Blue""]","[0.9291379056594145, 0.8993191173322497, 0.8401890383691725, 0.8345635404159398, 0.8242637766855496]",1
TRR,938,Modern R&B Sweet,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Middle Eastern Moonrise,0.0,1.0,1.0,0.9999999999999999,1.0,1,1,1,"[""Middle Eastern Moonrise"", ""Overtone Drone Aether"", ""Dark Ambient Drone Prism"", ""Dark Ambient Drone Glitch"", ""Modular Hybrid Flux""]","[0.7728279948520707, 0.7646155722188522, 0.7311471532176739, 0.7228140956238619, 0.6498828282593812]",1
TRR,717,Overtone Drone Static,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Synthwave Guitar Neon,0.26179939564438753,0.6382978723404256,0.6071428571428571,0.8412516059712138,0.7142857142857143,0,0,0,"[""Synthwave Guitar Neon"", ""Raw Black Metal Wrath"", ""Country Rock Twang Rambler"", ""Prepared Guitar Drift"", ""Modern R&B Soulful""]","[0.8875994288628248, 0.8528877669489507, 0.8429020670567402, 0.8342719897634105, 0.8332656774241454]",0
TRR,656,UK Garage Wave,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Britpop Sparkle,0.17487697750725756,0.6818181818181818,0.5,0.9203375944703465,0.8333333333333334,0,0,0,"[""Britpop Sparkle"", ""Gypsy Jazz Manouche Nocturne"", ""Glitch Noise Glitch"", ""Power Pop Glimmer"", ""Acid Jazz Funk Improv""]","[0.8827973906469722, 0.8632360408809671, 0.8610951615864655, 0.8582607103922969, 0.8541102169797689]",0
TRR,1048,Power Pop Hazy,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Nu Metal 7-String Doom,0.2601858954882908,0.7592592592592593,0.6,0.737509953904222,0.3333333333333333,0,1,1,"[""Nu Metal 7-String Doom"", ""Power Metal Epic Rage"", ""Country Rock Twang Rambler"", ""Trap Metal Neon"", ""Indie Pop Jangle Charm""]","[0.9130286037091659, 0.8993482511712194, 0.8987461233055813, 0.8901525613745092, 0.8842571180255172]",1
TRR,504,Sub-Bass Drone,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Hauntology Library,0.011636481429474241,1.0,1.0,0.9997302317196389,1.0,1,1,1,"[""Hauntology Library"", ""Ethereal Female Vocals"", ""Atmospheric Grime"", ""Shamanic Drum"", ""Floating Synth""]","[0.8550208050203706, 0.7183404018114401, 0.7016032825779419, 0.6531022073634283, 0.6480281902710675]",1
TRR,461,Power Ballad,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Oriental Synth,0.11349819236078491,0.8205128205128205,0.7941176470588235,0.970527276133143,1.0,0,0,0,"[""Oriental Synth"", ""Baroque Pop"", ""Okinawan Folk"", ""Lofi Study Beats"", ""Tango Dramatic""]","[0.7724465306691426, 0.7245359203688506, 0.7231447354386278, 0.7169758658808606, 0.7089176370674986]",0
TRR,281,2-Step Garage,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Conga Afro,0.2447326255585674,0.631578947368421,0.4444444444444444,0.7847983046664018,0.4444444444444444,0,1,1,"[""Conga Afro"", ""Punk Ska"", ""VHS Glitch"", ""Hi-NRG Dance"", ""Electro Swing""]","[0.806280967303562, 0.7736174444447033, 0.7606076141650516, 0.7572709302201621, 0.7557763614285624]",1
TRR,593,Trap Metal Pulse,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Country Rock Twang Rambler,0.1999969994773738,0.6818181818181818,0.5,0.9047124758919568,0.8333333333333334,0,0,0,"[""Country Rock Twang Rambler"", ""Synth Pop Glimmer"", ""Gypsy Jazz Manouche Nocturne"", ""Philadelphia Soul Philly"", ""Dream Pop Sparkle""]","[0.8380156350705416, 0.8355793813319765, 0.8173071361054132, 0.8151897162654049, 0.8127729632885932]",0
TRR,429,Neo-Classical Metal,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Teen Pop Bubble,0.10975372219322493,0.7692307692307693,0.7352941176470589,0.9731613916071022,1.0,0,0,0,"[""Teen Pop Bubble"", ""Rave Stabs"", ""IDM Glitch"", ""Cosmic Disco"", ""Gritty Synth""]","[0.837248130078016, 0.7833453609080365, 0.7710468416246493, 0.7565220929911656, 0.7434019016406378]",0
TRR,845,Gypsy Jazz Manouche Crescendo,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Contemporary Jazz Groove,0.06737633867301465,0.8717948717948718,0.7916666666666666,0.9856361658738982,1.0,1,1,1,"[""Contemporary Jazz Groove"", ""Nashville Session Dusty"", ""Bossa Nova Acoustic Mystic"", ""Smooth Jazz Lead Groove"", ""Indie Pop Jangle Shimmer""]","[0.8375049132976472, 0.7799001382865015, 0.7797254783138086, 0.7792461438099861, 0.7777331697890943]",1
TRR,603,Hyperpop Glitch Cyber,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Power Pop Radio,0.14518037497659922,0.7272727272727273,0.5714285714285714,0.945226727931622,0.8333333333333334,0,0,0,"[""Power Pop Radio"", ""Britpop Hazy"", ""Mathcore Dissonant Rage"", ""Latin Rock Fusion Heritage"", ""Prepared Guitar Aether""]","[0.8650421429266524, 0.840312847332015, 0.8187626141492788, 0.8011764908713297, 0.7960360833441047]",0
TRR,977,Country Rock Twang Twang,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Post-Metal Swell Venom,0.2671573505420596,0.7222222222222222,0.52,0.7371304854958503,0.3333333333333333,0,1,1,"[""Post-Metal Swell Venom"", ""Chamber Pop Hazy"", ""Country Rock Twang Rambler"", ""Britpop Charm"", ""Deathcore Breakdown Fury""]","[0.8975913466723251, 0.8829044567662147, 0.8700379346909209, 0.8614696933772383, 0.8542136298893981]",1
TRR,916,Southern Soul Gospel Soulful,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Chicago Soul Philly,0.05410936997546486,0.8717948717948718,0.7916666666666666,0.9899726233185597,1.0,1,1,1,"[""Chicago Soul Philly"", ""Reverse Ambient Drift"", ""Nashville Session Outlaw"", ""Reverse Ambient Void"", ""Bossa Nova Acoustic Voyage""]","[0.8009001554421133, 0.7809852312122526, 0.7647745518655527, 0.7642326211920287, 0.7594814026417476]",1
TRR,220,Sega Mauritian,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,South African House,0.25929780486653703,0.5614035087719298,0.5,0.7792704544413679,0.4444444444444444,0,0,0,"[""South African House"", ""Samba Funk"", ""Multicultural Fusion"", ""Desert Blues"", ""Dancy Synthpop""]","[0.8448889273753988, 0.8250971169015293, 0.8233100323309315, 0.7945918789792479, 0.7891819669795492]",0
TRR,869,Free Jazz Avantgarde Crescendo,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Country Rock Twang Rambler,0.08415175577395724,0.8205128205128205,0.7083333333333334,0.9769269618489432,1.0,1,1,1,"[""Country Rock Twang Rambler"", ""Complex Jazz Fusion Improv"", ""Chamber Pop Hazy"", ""Glitch Noise Glitch"", ""Smooth Jazz Lead Vibe""]","[0.9095141122211017, 0.8986815113811847, 0.8854372665988769, 0.8636316788319748, 0.8567117757102151]",1
TRR,241,Stripped Acoustic,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Piano Ballad,0.24246328330483932,0.6666666666666666,0.7727272727272727,0.7771504244009603,0.3333333333333333,0,1,1,"[""Piano Ballad"", ""Broken Beat"", ""Experimental Folk"", ""Crunk Bounce"", ""Flamenco Guitar""]","[0.8582469079544379, 0.8166525757042764, 0.7993635052939396, 0.7942368513975848, 0.7938886706302581]",1
TRR,831,Complex Jazz Fusion Groove,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Latin Rock Fusion Sunset,0.06723273967208314,0.8461538461538461,0.75,0.9859606870194455,1.0,1,1,1,"[""Latin Rock Fusion Sunset"", ""Country Rock Twang Frontier"", ""Deep House Pulse"", ""Southern Soul Gospel Memphis"", ""Contemporary Jazz Blue""]","[0.7214721808216719, 0.718294255188338, 0.7146018313832212, 0.7143578782624389, 0.7115986219320466]",1
TRR,534,Reggae Skank Mystic,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Motown Soul Smooth,0.054119064039426644,0.9230769230769231,0.875,0.989696153625742,1.0,1,1,1,"[""Motown Soul Smooth"", ""Neo-Soul Rhythm Soulful"", ""Modern R&B Memphis"", ""Reggae Skank Sahara"", ""Memphis Soul Soulful""]","[0.7881545874752027, 0.7210118714842153, 0.7197452101135038, 0.7112519155323186, 0.7073558227303527]",1
TRR,282,3-Chord Punk,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Distorted Cassette,0.11412280878538214,0.6410256410256411,0.5882352941176471,0.9773404719936704,1.0,0,0,0,"[""Distorted Cassette"", ""Scandinavian Black Metal"", ""K-Pop Polished"", ""Britpop Jangle"", ""Cosmic Disco""]","[0.8546598447924176, 0.8425771378232998, 0.8394457809317785, 0.8197297242384789, 0.8100636906455994]",0
TRR,537,K-Pop Shimmer Sunset,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Britpop Shimmer,0.0626569325749138,0.8974358974358975,0.8333333333333334,0.9880178385237505,1.0,1,1,1,"[""Britpop Shimmer"", ""Deathcore Breakdown Rage"", ""Raw Black Metal Rage"", ""Raw Black Metal Onslaught"", ""Latin Rock Fusion Tropical""]","[0.8996920579044392, 0.8681642050850832, 0.8678025298453722, 0.8651266449509181, 0.8557565769156853]",1
TRR,722,Modular Hybrid Echo,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Memphis Soul Philly,0.35534980329059496,0.5961538461538461,0.4642857142857143,0.6559961955029906,0.5714285714285714,0,1,1,"[""Memphis Soul Philly"", ""Granular Texture Drift"", ""Funeral Doom Onslaught"", ""Post-Metal Swell Onslaught"", ""Shoegaze Wall Aether""]","[0.8982412621315632, 0.8213864628009221, 0.8172509837603111, 0.8116655260043335, 0.751311391227568]",1
TRR,857,Cool Jazz Blue,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Techno Industrial Neon,0.17209044654413957,0.6818181818181818,0.625,0.9216355000920554,0.8333333333333334,0,0,1,"[""Techno Industrial Neon"", ""Mathcore Dissonant Onslaught"", ""Sludge Metal Chaos"", ""Cool Jazz Smoky"", ""Power Metal Epic Doom""]","[0.901580757092752, 0.894867771988938, 0.8624092101108054, 0.8528772603893069, 0.8365157539154654]",1
TRR,400,Karaoke Pop,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Zouk Rhythm,0.09907297681042078,0.7692307692307693,0.7352941176470589,0.981452421765046,1.0,1,1,1,"[""Zouk Rhythm"", ""Sophisti-Pop"", ""Persian Classical Fusion"", ""Schlager Pop"", ""Italo Disco""]","[0.772046811073469, 0.7717026747316911, 0.751238078515386, 0.7373954744749349, 0.7279616857099063]",1
TRR,699,Spectral Freeze Drift,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Celtic Folk Sahara,0.3426471397416449,0.5961538461538461,0.4642857142857143,0.6902272730346852,0.5714285714285714,0,1,1,"[""Celtic Folk Sahara"", ""Modular Hybrid Aether"", ""Chamber Pop Charm"", ""Indian Classical Sitar Mystic"", ""Middle Eastern Heritage""]","[0.8362172428605348, 0.8311831899102378, 0.827420202270156, 0.8215954607665128, 0.7977569399413857]",1
TRR,1005,Indie Pop Jangle Radio,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Latin Rock Fusion Andean,0.0,1.0,1.0,1.0000000000000002,1.0,1,1,1,"[""Latin Rock Fusion Andean"", ""Granular Texture Flux"", ""Folk Metal Acoustic Mayhem"", ""Deathcore Breakdown Fury"", ""Prepared Guitar Aether""]","[0.8292937461142401, 0.8153463432746118, 0.8087504963149409, 0.8086718511312116, 0.807872545655046]",1
TRR,849,Acid Jazz Funk Blue,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Free Jazz Avantgarde Improv,0.08211662541274665,0.8717948717948718,0.7916666666666666,0.9798174643791777,1.0,1,1,1,"[""Free Jazz Avantgarde Improv"", ""Funeral Doom Mayhem"", ""Indie Pop Jangle Shimmer"", ""Cool Jazz Groove"", ""Contemporary Jazz Blue""]","[0.839294555967587, 0.8363483351354695, 0.8334055847922025, 0.829112253806199, 0.8290671064593553]",1
TRR,972,Nashville Session Honky,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Lo-Fi Bedroom Pop Dream,0.07620329789420995,0.7948717948717948,0.6666666666666666,0.9832355289514088,1.0,1,1,1,"[""Lo-Fi Bedroom Pop Dream"", ""Latin Jazz Groove"", ""Cool Jazz Nocturne"", ""Latin Jazz Nocturne"", ""Philadelphia Soul Smooth""]","[0.836296498267106, 0.8130300837576001, 0.7850445617503736, 0.784463018696488, 0.7804030224103544]",1
TRR,716,Overtone Drone Glitch,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Latin Rock Fusion Moonrise,0.31335404124250166,0.5961538461538461,0.4642857142857143,0.7127247128156561,0.5714285714285714,0,1,1,"[""Latin Rock Fusion Moonrise"", ""Reverse Ambient Glitch"", ""Hyperpop Glitch Beat"", ""Bossa Nova Acoustic Andean"", ""Motown Soul Motown""]","[0.7246013087774881, 0.7080629021067273, 0.7077857265047903, 0.6941809708479452, 0.6935885383822012]",1
TRR,919,Southern Soul Gospel Motown,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Complex Jazz Fusion Smoky,0.06799606291157127,0.8717948717948718,0.7916666666666666,0.9854137212636469,1.0,1,1,1,"[""Complex Jazz Fusion Smoky"", ""Complex Jazz Fusion Improv"", ""UK Garage Beat"", ""Free Jazz Avantgarde Vibe"", ""UK Garage Bass""]","[0.8788659688439499, 0.854901794854718, 0.8412302265991888, 0.8279319973594378, 0.8256059089458312]",1
TRR,1022,Chamber Pop Indie,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Prepared Guitar Void,0.3499430683650625,0.5961538461538461,0.5,0.6902326655292659,0.5714285714285714,0,1,1,"[""Prepared Guitar Void"", ""Indie Pop Jangle Dream"", ""Free Jazz Avantgarde Velvet"", ""Mathcore Dissonant Rage"", ""Bluegrass Flatpick Pickin""]","[0.8581993953946916, 0.8517155365360618, 0.8319567824520964, 0.8169938492749536, 0.7979863404961232]",1
TRR,862,Cool Jazz Improv,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Memphis Soul Smooth,0.054119064039426644,0.9230769230769231,0.875,0.989696153625742,1.0,1,1,1,"[""Memphis Soul Smooth"", ""Japanese Enka Mystic"", ""Country Telecaster Honky"", ""Lo-Fi Bedroom Pop Radio"", ""Philadelphia Soul Gospel""]","[0.7634786910618857, 0.7321089662572531, 0.7156541871544565, 0.7106558317522895, 0.7102094816083967]",1
TRR,39,Symphonic Metal,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Ambient Swells - Cloud Reverb Pass,0.3114826765921627,0.7272727272727273,0.5909090909090909,0.6362782010913708,0.2857142857142857,0,0,0,"[""Ambient Swells - Cloud Reverb Pass"", ""Ambient Swells"", ""Ambient Swells Ethereal"", ""Ambient Swells - Ethereal Wash Mix"", ""Ambient Swells - Wide Bloom Take""]","[0.9954690005828385, 0.9954690005828384, 0.9954690005828384, 0.9954690005828384, 0.9954690005828384]",0
TRR,945,Soul Clap Groove,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Power Pop Indie,0.08211662541274665,0.8717948717948718,0.7916666666666666,0.9798174643791777,1.0,1,1,1,"[""Power Pop Indie"", ""Drum and Bass Synth"", ""Afrobeat Guitar Mystic"", ""Drum and Bass Bass"", ""Contemporary Jazz Velvet""]","[0.8299157491230285, 0.8280667233846701, 0.8092872994719899, 0.8081856413621475, 0.7965644069412892]",1
TRR,153,Lo-Fi House,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Soft Grunge,0.24605710195380684,0.6666666666666666,0.7727272727272727,0.7739179096937808,0.3333333333333333,0,1,1,"[""Soft Grunge"", ""Jazzy Hip Hop"", ""Electronic Body Music"", ""Old Time Radio"", ""Ukrainian Folk""]","[0.7193695842369624, 0.7059137863187073, 0.6964699005315149, 0.6938602286466731, 0.6856645423847358]",1
TRR,897,Motown Soul Groove,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Neo-Soul Rhythm Sweet,0.0626569325749138,0.8974358974358975,0.8333333333333334,0.9880178385237505,1.0,1,1,1,"[""Neo-Soul Rhythm Sweet"", ""Free Jazz Avantgarde Smoky"", ""Chicago Soul Motown"", ""Contemporary Jazz Improv"", ""Lo-Fi Bedroom Pop Charm""]","[0.8277216055106961, 0.8013636684222061, 0.7688719163069886, 0.757408113836954, 0.7550587813156231]",1
TRR,133,Heartland Rock,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Country Gospel,0.0088149054485339,1.0,1.0,0.999815616213606,1.0,1,1,1,"[""Country Gospel"", ""Steamtrain Rhythm"", ""Ethereal Wave"", ""Bedroom Pop Lo-Fi"", ""Witch House Haunted""]","[0.8594818160266948, 0.8335614177808632, 0.8001613970932289, 0.7508612399006842, 0.7395563165580902]",1
TRR,775,Deathcore Breakdown Venom,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Hyperpop Glitch Digital,0.2996271954987426,0.6610169491525424,0.6,0.6740696488790167,0.2857142857142857,0,0,0,"[""Hyperpop Glitch Digital"", ""Chicago Soul Philly"", ""Western Swing Rambler"", ""K-Pop Shimmer Tropical"", ""Dream Pop Glimmer""]","[0.8812364394666564, 0.8361668860171328, 0.7794161460999354, 0.7715981553927438, 0.7712573427788249]",0
TRR,695,Granular Texture Aether,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Americana Alt Sunrise,0.3580999596786838,0.5961538461538461,0.4642857142857143,0.6702944141635223,0.5714285714285714,0,0,0,"[""Americana Alt Sunrise"", ""Dream Pop Glimmer"", ""Lo-Fi Bedroom Pop Hazy"", ""Techno Industrial Beat"", ""Nashville Session Rambler""]","[0.81742838250709, 0.8127064188244809, 0.7659787301039351, 0.7523020294572762, 0.7496210175849944]",0
TRR,91,D-beat Punk,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Gritty Synth,0.1120418414736051,0.7948717948717948,0.7647058823529411,0.9720815390976171,1.0,0,0,1,"[""Gritty Synth"", ""Norwegian Black Metal"", ""IDM Glitch"", ""Teen Pop Bubble"", ""Motorcycle Rock""]","[0.8165047911039103, 0.7967394162236746, 0.7893448394866032, 0.7771317619115221, 0.7702518329496304]",1
TRR,70,Big Band Swing,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Synthwave Sunset,0.09998398525791526,0.7692307692307693,0.7272727272727273,0.9814526326254857,1.0,1,1,1,"[""Synthwave Sunset"", ""Balkan Brass"", ""Jittery Synth"", ""VHS Glitch"", ""Country Twang""]","[0.7796218429146251, 0.7471556843683536, 0.7269009572083389, 0.7153844168502781, 0.7090673605193053]",1
TRR,487,Shoegaze Drone,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Floating Synth,0.011543154792925104,1.0,1.0,0.9997442955097136,1.0,1,1,1,"[""Floating Synth"", ""Snowy Ambient"", ""Hauntology Library"", ""Witch House Haunted"", ""Enigmatic World""]","[0.7918636765971383, 0.7123051970186046, 0.7068934216665752, 0.6961685690992839, 0.6837969048237451]",1
TRR,266,Urban Cowboy,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Fender Rhodes Jazz,0.24515229548917344,0.6666666666666666,0.4722222222222222,0.7740655619291598,0.3333333333333333,0,0,0,"[""Fender Rhodes Jazz"", ""New Jack Swing"", ""Pacific Islander"", ""Island Reggae"", ""Reggae Dubplate""]","[0.8054480769545257, 0.7549229970366489, 0.7498708536363821, 0.7483013413117452, 0.7473655255398716]",0
TRR,672,Glitch Noise Prism,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Shoegaze Wall Aether,0.09668776442329087,0.8717948717948718,0.8214285714285714,0.9849142219590964,1.0,1,1,1,"[""Shoegaze Wall Aether"", ""Granular Texture Drift"", ""Mathcore Dissonant Doom"", ""Nashville Session Sunrise"", ""Chamber Pop Charm""]","[0.7934590967050013, 0.7296083135005497, 0.7261080046732875, 0.709377330660139, 0.6993876359260423]",1
TRR,627,Techno Industrial Cyber,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Sludge Metal Onslaught,0.3094661889165344,0.6610169491525424,0.41379310344827586,0.6552235422525073,0.2857142857142857,0,0,0,"[""Sludge Metal Onslaught"", ""Power Metal Epic Rage"", ""Funeral Doom Wrath"", ""Power Pop Shimmer"", ""Funeral Doom Doom""]","[0.8874219369166642, 0.8478240393048163, 0.8391412829601181, 0.838342726213363, 0.837556564574261]",0
TRR,33,Swedish Death Metal,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Modern Djent,0.022712913882320027,1.0,1.0,0.9985569598956724,1.0,1,1,1,"[""Modern Djent"", ""Modern Djent Chug"", ""Modern Djent - High Gain Forge"", ""Modern Djent - Steel Edge Mix"", ""Modern Djent - Palm Mute Crush""]","[0.9818626214365046, 0.9818626214365046, 0.9818626214365046, 0.9818626214365046, 0.9818626214365046]",1
TRR,1036,Britpop Glimmer,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Latin Rock Fusion Andean,0.07269284300068392,0.8717948717948718,0.7916666666666666,0.9831580436636665,1.0,1,1,1,"[""Latin Rock Fusion Andean"", ""Chamber Pop Hazy"", ""Post-Metal Swell Venom"", ""Acid Jazz Funk Groove"", ""Britpop Charm""]","[0.8555804150501864, 0.8364866839759383, 0.8355220420134488, 0.8296158172057868, 0.8277771165793163]",1
TRR,841,Gypsy Jazz Manouche Blue,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Latin Jazz Nocturne,0.07620329789420995,0.7948717948717948,0.6666666666666666,0.9832355289514088,1.0,1,1,1,"[""Latin Jazz Nocturne"", ""Gypsy Jazz Manouche Vibe"", ""Chicago Soul Philly"", ""Reverse Ambient Aether"", ""Philadelphia Soul Gospel""]","[0.8623162431954721, 0.8373408440317249, 0.8099742848237881, 0.8082077995084933, 0.8078526632116326]",1
TRR,193,Post-Punk Bassline,ok,1.0,,5,legacy_evaluator_for_protocolA_compat,Scandinavian Black Metal,0.2439435800222275,0.6730769230769231,0.4666666666666667,0.8268552121920789,0.625,0,0,1,"[""Scandinavian Black Metal"", ""Otaku Pop"", ""Gypsy Jazz"", ""Melodic Death Metal"", ""Cosmic Disco""]","[0.8385135598896944, 0.830762841380436, 0.8150551382711646, 0.8117419038618685, 0.8014360609552975]",1
