protocol,scenario,query_idx,query_name,query_text,method,retrieved_name,w_text,w_audio,u_text_norm,u_audio_norm,l2,acc@0.1,recall,cosine,module
Protocol-C,standard,1091,Saturated Rhythm - Alt Take,Saturated Rhythm - Alt Take rock_high saturated_rhythm guitar_tone audio_agent_preset,Text-only,Saturated Drive Rhythm,1.00000000,0.00000000,0.00005053,0.99977565,0.60682495,0.88461538,1.00000000,0.99996313,0.75000000
Protocol-C,standard,1091,Saturated Rhythm - Alt Take,Saturated Rhythm - Alt Take rock_high saturated_rhythm guitar_tone audio_agent_preset,TRR-only,Saturated Drive Rhythm,1.00000000,0.00000000,0.00005053,0.99977565,0.60682495,0.88461538,1.00000000,0.99996313,0.75000000
Protocol-C,standard,1091,Saturated Rhythm - Alt Take,Saturated Rhythm - Alt Take rock_high saturated_rhythm guitar_tone audio_agent_preset,Fusion,Saturated Drive Rhythm,1.00000000,0.00000000,0.00005053,0.99977565,0.60682495,0.88461538,1.00000000,0.99996313,0.75000000
Protocol-C,standard,1092,80s Hair Metal - High Gain Forge,80s Hair Metal - High Gain Forge metal_80s 80s_hair_metal guitar_tone audio_agent_preset,Text-only,80s Hair Metal Arena,0.00000000,1.00000000,0.43110419,0.99988897,0.00980581,1.00000000,1.00000000,0.99979610,1.00000000
Protocol-C,standard,1092,80s Hair Metal - High Gain Forge,80s Hair Metal - High Gain Forge metal_80s 80s_hair_metal guitar_tone audio_agent_preset,TRR-only,80s Hair Metal Arena,0.00000000,1.00000000,0.43110419,0.99988897,0.00980581,1.00000000,1.00000000,0.99979610,1.00000000
Protocol-C,standard,1092,80s Hair Metal - High Gain Forge,80s Hair Metal - High Gain Forge metal_80s 80s_hair_metal guitar_tone audio_agent_preset,Fusion,80s Hair Metal Arena,0.00000000,1.00000000,0.43110419,0.99988897,0.00980581,1.00000000,1.00000000,0.99979610,1.00000000
Protocol-C,standard,1093,80s Pop Clean - Warm Room Take,80s Pop Clean - Warm Room Take clean_fx 80s_pop_clean guitar_tone audio_agent_preset,Text-only,80s Pop Clean Studio,0.00000000,1.00000000,0.00001080,0.99518765,0.49437167,0.66666667,0.90909091,0.82131438,1.00000000
Protocol-C,standard,1093,80s Pop Clean - Warm Room Take,80s Pop Clean - Warm Room Take clean_fx 80s_pop_clean guitar_tone audio_agent_preset,TRR-only,80s Pop Clean Studio,0.00000000,1.00000000,0.00001080,0.99518765,0.49437167,0.66666667,0.90909091,0.82131438,1.00000000
Protocol-C,standard,1093,80s Pop Clean - Warm Room Take,80s Pop Clean - Warm Room Take clean_fx 80s_pop_clean guitar_tone audio_agent_preset,Fusion,80s Pop Clean Studio,0.00000000,1.00000000,0.00001080,0.99518765,0.49437167,0.66666667,0.90909091,0.82131438,1.00000000
Protocol-C,standard,1094,Acoustic Sim - Warm Room Take,Acoustic Sim - Warm Room Take clean acoustic_sim guitar_tone audio_agent_preset,Text-only,Acoustic Sim Natural,1.00000000,0.00000000,0.00015941,0.99131997,0.35945096,0.61904762,0.63636364,0.87958952,1.00000000
Protocol-C,standard,1094,Acoustic Sim - Warm Room Take,Acoustic Sim - Warm Room Take clean acoustic_sim guitar_tone audio_agent_preset,TRR-only,Acoustic Sim Natural,1.00000000,0.00000000,0.00015941,0.99131997,0.35945096,0.61904762,0.63636364,0.87958952,1.00000000
Protocol-C,standard,1094,Acoustic Sim - Warm Room Take,Acoustic Sim - Warm Room Take clean acoustic_sim guitar_tone audio_agent_preset,Fusion,Acoustic Sim Natural,1.00000000,0.00000000,0.00015941,0.99131997,0.35945096,0.61904762,0.63636364,0.87958952,1.00000000
Protocol-C,standard,1095,Ambient Swells - Ethereal Wash Mix,Ambient Swells - Ethereal Wash Mix ambient ambient_swells guitar_tone audio_agent_preset,Text-only,Ambient Swells Ethereal,0.00000000,1.00000000,0.00360075,0.99999932,0.10533465,0.80952381,0.70000000,0.97435720,1.00000000
Protocol-C,standard,1095,Ambient Swells - Ethereal Wash Mix,Ambient Swells - Ethereal Wash Mix ambient ambient_swells guitar_tone audio_agent_preset,TRR-only,Ambient Swells Ethereal,0.00000000,1.00000000,0.00360075,0.99999932,0.10533465,0.80952381,0.70000000,0.97435720,1.00000000
Protocol-C,standard,1095,Ambient Swells - Ethereal Wash Mix,Ambient Swells - Ethereal Wash Mix ambient ambient_swells guitar_tone audio_agent_preset,Fusion,Ambient Swells Ethereal,0.00000000,1.00000000,0.00360075,0.99999932,0.10533465,0.80952381,0.70000000,0.97435720,1.00000000
Protocol-C,standard,1096,Auto-Wah Funk - Pocket Groove Cut,Auto-Wah Funk - Pocket Groove Cut fx_filter auto-wah_funk guitar_tone audio_agent_preset,Text-only,Auto-Wah Funk Rhythm,0.00000000,1.00000000,0.43067664,0.99999836,0.06757801,0.85714286,0.76470588,0.99253975,1.00000000
Protocol-C,standard,1096,Auto-Wah Funk - Pocket Groove Cut,Auto-Wah Funk - Pocket Groove Cut fx_filter auto-wah_funk guitar_tone audio_agent_preset,TRR-only,Auto-Wah Funk Rhythm,0.00000000,1.00000000,0.43067664,0.99999836,0.06757801,0.85714286,0.76470588,0.99253975,1.00000000
Protocol-C,standard,1096,Auto-Wah Funk - Pocket Groove Cut,Auto-Wah Funk - Pocket Groove Cut fx_filter auto-wah_funk guitar_tone audio_agent_preset,Fusion,Auto-Wah Funk Rhythm,0.00000000,1.00000000,0.43067664,0.99999836,0.06757801,0.85714286,0.76470588,0.99253975,1.00000000
Protocol-C,standard,1097,Bitcrushed Synth - Alt Take,Bitcrushed Synth - Alt Take fx_weird bitcrushed_synth guitar_tone audio_agent_preset,Text-only,Rotary Speaker,0.00000000,1.00000000,1.00000000,0.99915333,0.02879018,1.00000000,1.00000000,0.99494658,1.00000000
Protocol-C,standard,1097,Bitcrushed Synth - Alt Take,Bitcrushed Synth - Alt Take fx_weird bitcrushed_synth guitar_tone audio_agent_preset,TRR-only,Underwater,0.00000000,1.00000000,1.00000000,0.99915333,0.02076850,1.00000000,1.00000000,0.99739852,1.00000000
Protocol-C,standard,1097,Bitcrushed Synth - Alt Take,Bitcrushed Synth - Alt Take fx_weird bitcrushed_synth guitar_tone audio_agent_preset,Fusion,Underwater,0.00000000,1.00000000,1.00000000,0.99915333,0.02076850,1.00000000,1.00000000,0.99739852,1.00000000
Protocol-C,standard,1098,Black Metal Lo-Fi - High Gain Forge,Black Metal Lo-Fi - High Gain Forge metal_black black_metal_lo-fi guitar_tone audio_agent_preset,Text-only,Black Metal LoFi Raw,0.00000000,1.00000000,0.00077408,0.99885175,0.11601817,0.84615385,0.78571429,0.97151633,1.00000000
Protocol-C,standard,1098,Black Metal Lo-Fi - High Gain Forge,Black Metal Lo-Fi - High Gain Forge metal_black black_metal_lo-fi guitar_tone audio_agent_preset,TRR-only,Black Metal LoFi Raw,0.00000000,1.00000000,0.00077408,0.99885175,0.11601817,0.84615385,0.78571429,0.97151633,1.00000000
Protocol-C,standard,1098,Black Metal Lo-Fi - High Gain Forge,Black Metal Lo-Fi - High Gain Forge metal_black black_metal_lo-fi guitar_tone audio_agent_preset,Fusion,Black Metal LoFi Raw,0.00000000,1.00000000,0.00077408,0.99885175,0.11601817,0.84615385,0.78571429,0.97151633,1.00000000
Protocol-C,standard,1099,Brian May Style - Alt Take,Brian May Style - Alt Take rock_mid brian_may_style guitar_tone audio_agent_preset,Text-only,Brian May Queen Tone,1.00000000,0.00000000,0.00000002,0.99940191,0.08969767,0.78260870,0.83333333,0.99999920,1.00000000
Protocol-C,standard,1099,Brian May Style - Alt Take,Brian May Style - Alt Take rock_mid brian_may_style guitar_tone audio_agent_preset,TRR-only,Brian May Queen Tone,1.00000000,0.00000000,0.00000002,0.99940191,0.08969767,0.78260870,0.83333333,0.99999920,1.00000000
Protocol-C,standard,1099,Brian May Style - Alt Take,Brian May Style - Alt Take rock_mid brian_may_style guitar_tone audio_agent_preset,Fusion,Brian May Queen Tone,1.00000000,0.00000000,0.00000002,0.99940191,0.08969767,0.78260870,0.83333333,0.99999920,1.00000000
Protocol-C,standard,1100,British Invasion - Alt Take,British Invasion - Alt Take crunch british_invasion guitar_tone audio_agent_preset,Text-only,British Invasion Classic,1.00000000,0.00000000,0.00001405,0.99984380,0.54917678,0.28571429,0.27272727,0.39889934,1.00000000
Protocol-C,standard,1100,British Invasion - Alt Take,British Invasion - Alt Take crunch british_invasion guitar_tone audio_agent_preset,TRR-only,British Invasion Classic,1.00000000,0.00000000,0.00001405,0.99984380,0.54917678,0.28571429,0.27272727,0.39889934,1.00000000
Protocol-C,standard,1100,British Invasion - Alt Take,British Invasion - Alt Take crunch british_invasion guitar_tone audio_agent_preset,Fusion,British Invasion Classic,1.00000000,0.00000000,0.00001405,0.99984380,0.54917678,0.28571429,0.27272727,0.39889934,1.00000000
Protocol-C,standard,1101,Brown Sound - Vintage Drive Mix,Brown Sound - Vintage Drive Mix rock_high brown_sound guitar_tone audio_agent_preset,Text-only,Saturated Drive Rhythm,0.00000000,1.00000000,0.43074942,0.99999275,3.98831225,0.84615385,0.91666667,0.99996314,0.75000000
Protocol-C,standard,1101,Brown Sound - Vintage Drive Mix,Brown Sound - Vintage Drive Mix rock_high brown_sound guitar_tone audio_agent_preset,TRR-only,Brown Sound Modern,0.00000000,1.00000000,0.43074942,0.99999275,0.10533554,0.82608696,0.91666667,0.99999890,1.00000000
Protocol-C,standard,1101,Brown Sound - Vintage Drive Mix,Brown Sound - Vintage Drive Mix rock_high brown_sound guitar_tone audio_agent_preset,Fusion,Brown Sound Modern,0.00000000,1.00000000,0.43074942,0.99999275,0.10533554,0.82608696,0.91666667,0.99999890,1.00000000
Protocol-C,standard,1102,Classic Plexi - Vintage Drive Mix,Classic Plexi - Vintage Drive Mix rock classic_plexi guitar_tone audio_agent_preset plexi_classic_hot,Text-only,Plexi Classic Hot,0.00000000,1.00000000,0.00000924,0.99467186,0.46743230,0.82608696,0.91666667,0.99998026,1.00000000
Protocol-C,standard,1102,Classic Plexi - Vintage Drive Mix,Classic Plexi - Vintage Drive Mix rock classic_plexi guitar_tone audio_agent_preset plexi_classic_hot,TRR-only,Plexi Classic Hot,0.00000000,1.00000000,0.00000924,0.99467186,0.46743230,0.82608696,0.91666667,0.99998026,1.00000000
Protocol-C,standard,1102,Classic Plexi - Vintage Drive Mix,Classic Plexi - Vintage Drive Mix rock classic_plexi guitar_tone audio_agent_preset plexi_classic_hot,Fusion,Plexi Classic Hot,0.00000000,1.00000000,0.00000924,0.99467186,0.46743230,0.82608696,0.91666667,0.99998026,1.00000000
Protocol-C,standard,1103,Doom/Stoner Fuzz - High Gain Forge,Doom/Stoner Fuzz - High Gain Forge fuzz_doom doom/stoner_fuzz guitar_tone audio_agent_preset,Text-only,DoomStoner Fuzz Heavy,1.00000000,0.00000000,0.00031519,0.99632771,0.58128404,0.34782609,0.12500000,0.36917000,1.00000000
Protocol-C,standard,1103,Doom/Stoner Fuzz - High Gain Forge,Doom/Stoner Fuzz - High Gain Forge fuzz_doom doom/stoner_fuzz guitar_tone audio_agent_preset,TRR-only,DoomStoner Fuzz Heavy,1.00000000,0.00000000,0.00031519,0.99632771,0.58128404,0.34782609,0.12500000,0.36917000,1.00000000
Protocol-C,standard,1103,Doom/Stoner Fuzz - High Gain Forge,Doom/Stoner Fuzz - High Gain Forge fuzz_doom doom/stoner_fuzz guitar_tone audio_agent_preset,Fusion,DoomStoner Fuzz Heavy,1.00000000,0.00000000,0.00031519,0.99632771,0.58128404,0.34782609,0.12500000,0.36917000,1.00000000
Protocol-C,standard,1104,Dreamy Shoegaze - Ethereal Wash Mix,Dreamy Shoegaze - Ethereal Wash Mix ambient dreamy_shoegaze guitar_tone audio_agent_preset,Text-only,Dreamy Shoegaze Ethereal,1.00000000,0.00000000,0.00003637,0.99974434,0.05232905,0.89655172,0.70000000,0.99010622,0.80000000
Protocol-C,standard,1104,Dreamy Shoegaze - Ethereal Wash Mix,Dreamy Shoegaze - Ethereal Wash Mix ambient dreamy_shoegaze guitar_tone audio_agent_preset,TRR-only,Dreamy Shoegaze Ethereal,1.00000000,0.00000000,0.00003637,0.99974434,0.05232905,0.89655172,0.70000000,0.99010622,0.80000000
Protocol-C,standard,1104,Dreamy Shoegaze - Ethereal Wash Mix,Dreamy Shoegaze - Ethereal Wash Mix ambient dreamy_shoegaze guitar_tone audio_agent_preset,Fusion,Dreamy Shoegaze Ethereal,1.00000000,0.00000000,0.00003637,0.99974434,0.05232905,0.89655172,0.70000000,0.99010622,0.80000000
Protocol-C,standard,1105,Garage Rock Fuzz - Vintage Drive Mix,Garage Rock Fuzz - Vintage Drive Mix fuzz garage_rock_fuzz guitar_tone audio_agent_preset,Text-only,Garage Rock Fuzz Raw,0.00000000,1.00000000,0.04024959,0.99250176,0.06820772,0.86956522,0.80000000,0.98421851,1.00000000
Protocol-C,standard,1105,Garage Rock Fuzz - Vintage Drive Mix,Garage Rock Fuzz - Vintage Drive Mix fuzz garage_rock_fuzz guitar_tone audio_agent_preset,TRR-only,Garage Rock Fuzz Raw,0.00000000,1.00000000,0.04024959,0.99250176,0.06820772,0.86956522,0.80000000,0.98421851,1.00000000
Protocol-C,standard,1105,Garage Rock Fuzz - Vintage Drive Mix,Garage Rock Fuzz - Vintage Drive Mix fuzz garage_rock_fuzz guitar_tone audio_agent_preset,Fusion,Garage Rock Fuzz Raw,0.00000000,1.00000000,0.04024959,0.99250176,0.06820772,0.86956522,0.80000000,0.98421851,1.00000000
Protocol-C,standard,1106,Grunge Dirt - Vintage Drive Mix,Grunge Dirt - Vintage Drive Mix grunge grunge_dirt guitar_tone audio_agent_preset,Text-only,Grunge Dirt Seattle,0.00000000,1.00000000,0.01019801,0.99989370,0.06382145,0.95238095,1.00000000,0.97474763,1.00000000
Protocol-C,standard,1106,Grunge Dirt - Vintage Drive Mix,Grunge Dirt - Vintage Drive Mix grunge grunge_dirt guitar_tone audio_agent_preset,TRR-only,Grunge Dirt Seattle,0.00000000,1.00000000,0.01019801,0.99989370,0.06382145,0.95238095,1.00000000,0.97474763,1.00000000
Protocol-C,standard,1106,Grunge Dirt - Vintage Drive Mix,Grunge Dirt - Vintage Drive Mix grunge grunge_dirt guitar_tone audio_agent_preset,Fusion,Grunge Dirt Seattle,0.00000000,1.00000000,0.01019801,0.99989370,0.06382145,0.95238095,1.00000000,0.97474763,1.00000000
Protocol-C,standard,1107,Hard Rock Crunch - Vintage Drive Mix,Hard Rock Crunch - Vintage Drive Mix rock hard_rock_crunch guitar_tone audio_agent_preset,Text-only,Saturated Drive Rhythm,0.00000000,1.00000000,0.41744275,0.99831800,60.90526793,0.37142857,0.21428571,0.00122567,0.28571429
Protocol-C,standard,1107,Hard Rock Crunch - Vintage Drive Mix,Hard Rock Crunch - Vintage Drive Mix rock hard_rock_crunch guitar_tone audio_agent_preset,TRR-only,Studio Clean,0.00000000,1.00000000,0.41744275,0.99831800,0.15757856,0.52380952,0.35714286,0.93906199,1.00000000
Protocol-C,standard,1107,Hard Rock Crunch - Vintage Drive Mix,Hard Rock Crunch - Vintage Drive Mix rock hard_rock_crunch guitar_tone audio_agent_preset,Fusion,Studio Clean,0.00000000,1.00000000,0.41744275,0.99831800,0.15757856,0.52380952,0.35714286,0.93906199,1.00000000
Protocol-C,standard,1108,Indie Jangle - Warm Room Take,Indie Jangle - Warm Room Take crunch indie_jangle guitar_tone audio_agent_preset,Text-only,Indie Jangle Bright,1.00000000,0.00000000,0.00064978,0.99603963,0.73137370,0.09523810,0.12500000,0.35767406,1.00000000
Protocol-C,standard,1108,Indie Jangle - Warm Room Take,Indie Jangle - Warm Room Take crunch indie_jangle guitar_tone audio_agent_preset,TRR-only,Indie Jangle Bright,1.00000000,0.00000000,0.00064978,0.99603963,0.73137370,0.09523810,0.12500000,0.35767406,1.00000000
Protocol-C,standard,1108,Indie Jangle - Warm Room Take,Indie Jangle - Warm Room Take crunch indie_jangle guitar_tone audio_agent_preset,Fusion,Indie Jangle Bright,1.00000000,0.00000000,0.00064978,0.99603963,0.73137370,0.09523810,0.12500000,0.35767406,1.00000000
Protocol-C,standard,1109,Industrial Metal - High Gain Forge,Industrial Metal - High Gain Forge metal_industrial industrial_metal guitar_tone audio_agent_preset,Text-only,Industrial Metal Aggressive,0.00000000,1.00000000,0.39653530,0.99997429,0.12612540,0.84615385,0.92857143,0.96665055,1.00000000
Protocol-C,standard,1109,Industrial Metal - High Gain Forge,Industrial Metal - High Gain Forge metal_industrial industrial_metal guitar_tone audio_agent_preset,TRR-only,Industrial Metal Aggressive,0.00000000,1.00000000,0.39653530,0.99997429,0.12612540,0.84615385,0.92857143,0.96665055,1.00000000
Protocol-C,standard,1109,Industrial Metal - High Gain Forge,Industrial Metal - High Gain Forge metal_industrial industrial_metal guitar_tone audio_agent_preset,Fusion,Industrial Metal Aggressive,0.00000000,1.00000000,0.39653530,0.99997429,0.12612540,0.84615385,0.92857143,0.96665055,1.00000000
Protocol-C,standard,1110,Infinite Sustain - Ethereal Wash Mix,Infinite Sustain - Ethereal Wash Mix ambient_lead infinite_sustain guitar_tone audio_agent_preset,Text-only,Infinite Sustain Lead,1.00000000,0.00000000,0.00002354,0.99982488,0.81009711,0.86956522,0.76923077,0.99994168,1.00000000
Protocol-C,standard,1110,Infinite Sustain - Ethereal Wash Mix,Infinite Sustain - Ethereal Wash Mix ambient_lead infinite_sustain guitar_tone audio_agent_preset,TRR-only,Infinite Sustain Lead,1.00000000,0.00000000,0.00002354,0.99982488,0.81009711,0.86956522,0.76923077,0.99994168,1.00000000
Protocol-C,standard,1110,Infinite Sustain - Ethereal Wash Mix,Infinite Sustain - Ethereal Wash Mix ambient_lead infinite_sustain guitar_tone audio_agent_preset,Fusion,Infinite Sustain Lead,1.00000000,0.00000000,0.00002354,0.99982488,0.81009711,0.86956522,0.76923077,0.99994168,1.00000000
Protocol-C,standard,1111,Jazz Box - Warm Room Take,Jazz Box - Warm Room Take clean_warm jazz_box guitar_tone audio_agent_preset,Text-only,Jazz Hollowbody Warm,0.00000000,1.00000000,0.29850644,0.99984431,0.56558536,0.28571429,0.10000000,0.34886993,1.00000000
Protocol-C,standard,1111,Jazz Box - Warm Room Take,Jazz Box - Warm Room Take clean_warm jazz_box guitar_tone audio_agent_preset,TRR-only,Jazz Hollowbody Warm,0.00000000,1.00000000,0.29850644,0.99984431,0.56558536,0.28571429,0.10000000,0.34886993,1.00000000
Protocol-C,standard,1111,Jazz Box - Warm Room Take,Jazz Box - Warm Room Take clean_warm jazz_box guitar_tone audio_agent_preset,Fusion,Jazz Hollowbody Warm,0.00000000,1.00000000,0.29850644,0.99984431,0.56558536,0.28571429,0.10000000,0.34886993,1.00000000
Protocol-C,standard,1112,Liquid Lead - Vintage Drive Mix,Liquid Lead - Vintage Drive Mix lead_prog liquid_lead guitar_tone audio_agent_preset,Text-only,Liquid Lead Smooth,1.00000000,0.00000000,0.00010800,0.99995202,0.39925503,0.78260870,0.84615385,0.99998345,1.00000000
Protocol-C,standard,1112,Liquid Lead - Vintage Drive Mix,Liquid Lead - Vintage Drive Mix lead_prog liquid_lead guitar_tone audio_agent_preset,TRR-only,Liquid Lead Smooth,1.00000000,0.00000000,0.00010800,0.99995202,0.39925503,0.78260870,0.84615385,0.99998345,1.00000000
Protocol-C,standard,1112,Liquid Lead - Vintage Drive Mix,Liquid Lead - Vintage Drive Mix lead_prog liquid_lead guitar_tone audio_agent_preset,Fusion,Liquid Lead Smooth,1.00000000,0.00000000,0.00010800,0.99995202,0.39925503,0.78260870,0.84615385,0.99998345,1.00000000
Protocol-C,standard,1113,Lo-Fi Hip Hop - Alt Take,Lo-Fi Hip Hop - Alt Take lofi lo-fi_hip_hop guitar_tone audio_agent_preset,Text-only,Lo-Fi Hip Hop Chill,0.00000000,1.00000000,0.00011047,0.99995570,0.04830851,0.95238095,1.00000000,0.98544328,1.00000000
Protocol-C,standard,1113,Lo-Fi Hip Hop - Alt Take,Lo-Fi Hip Hop - Alt Take lofi lo-fi_hip_hop guitar_tone audio_agent_preset,TRR-only,Lo-Fi Hip Hop Chill,0.00000000,1.00000000,0.00011047,0.99995570,0.04830851,0.95238095,1.00000000,0.98544328,1.00000000
Protocol-C,standard,1113,Lo-Fi Hip Hop - Alt Take,Lo-Fi Hip Hop - Alt Take lofi lo-fi_hip_hop guitar_tone audio_agent_preset,Fusion,Lo-Fi Hip Hop Chill,0.00000000,1.00000000,0.00011047,0.99995570,0.04830851,0.95238095,1.00000000,0.98544328,1.00000000
Protocol-C,standard,1114,Midwest Emo - Warm Room Take,Midwest Emo - Warm Room Take crunch_bright midwest_emo guitar_tone audio_agent_preset,Text-only,Midwest Emo Twinkled,1.00000000,0.00000000,0.00000898,0.99930889,0.04850735,0.92307692,0.83333333,0.98997799,1.00000000
Protocol-C,standard,1114,Midwest Emo - Warm Room Take,Midwest Emo - Warm Room Take crunch_bright midwest_emo guitar_tone audio_agent_preset,TRR-only,Midwest Emo Twinkled,1.00000000,0.00000000,0.00000898,0.99930889,0.04850735,0.92307692,0.83333333,0.98997799,1.00000000
Protocol-C,standard,1114,Midwest Emo - Warm Room Take,Midwest Emo - Warm Room Take crunch_bright midwest_emo guitar_tone audio_agent_preset,Fusion,Midwest Emo Twinkled,1.00000000,0.00000000,0.00000898,0.99930889,0.04850735,0.92307692,0.83333333,0.98997799,1.00000000
