row_idx,song_name,base_name,split,audio_path_raw,audio_path_resolved,audio_exists,style_count,feature_count,has_trr,has_wav2vec,has_featurenn,has_clap,has_clap_cache
103,Drone Metal,Drone Metal,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Drone Metal.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Drone Metal.wav,1,3,5,1,1,1,1,1
104,Dub Reggae Echo,Dub Reggae Echo,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Dub Reggae Echo.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Dub Reggae Echo.wav,1,3,5,1,1,1,1,1
105,Dubstep Wobble,Dubstep Wobble,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Dubstep Wobble.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Dubstep Wobble.wav,1,3,5,1,1,1,1,1
106,Dungeon Synth,Dungeon Synth,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Dungeon Synth.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Dungeon Synth.wav,1,3,5,1,1,1,1,1
107,Electro Swing,Electro Swing,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Electro Swing.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Electro Swing.wav,1,3,5,1,1,1,1,1
108,Electronic Body Music,Electronic Body Music,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Electronic Body Music.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Electronic Body Music.wav,1,3,5,1,1,1,1,1
109,Emo Revival,Emo Revival,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Emo Revival.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Emo Revival.wav,1,3,5,1,1,1,1,1
110,Enka Ballad,Enka Ballad,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Enka Ballad.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Enka Ballad.wav,1,3,5,1,1,1,1,1
111,Epic Orchestral Rock,Epic Orchestral Rock,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Epic Orchestral Rock.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Epic Orchestral Rock.wav,1,3,5,1,1,1,1,1
112,Ethereal Wave,Ethereal Wave,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Ethereal Wave.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Ethereal Wave.wav,1,3,5,1,1,1,1,1
113,Eurodance 90s,Eurodance 90s,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Eurodance 90s.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Eurodance 90s.wav,1,3,5,1,1,1,1,1
114,Experimental Glitch,Experimental Glitch,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Experimental Glitch.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Experimental Glitch.wav,1,3,5,1,1,1,1,1
115,Fado Melancholy,Fado Melancholy,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Fado Melancholy.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Fado Melancholy.wav,1,3,5,1,1,1,1,1
116,Fidget House,Fidget House,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Fidget House.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Fidget House.wav,1,3,5,1,1,1,1,1
117,Film Noir Jazz,Film Noir Jazz,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Film Noir Jazz.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Film Noir Jazz.wav,1,3,5,1,1,1,1,1
118,Flamenco Fusion,Flamenco Fusion,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Flamenco Fusion.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Flamenco Fusion.wav,1,3,5,1,1,1,1,1
119,Footwork Jungle,Footwork Jungle,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Footwork Jungle.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Footwork Jungle.wav,1,3,5,1,1,1,1,1
120,French House Groove,French House Groove,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\French House Groove.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/French House Groove.wav,1,3,5,1,1,1,1,1
121,Future Bass Sparkle,Future Bass Sparkle,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Future Bass Sparkle.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Future Bass Sparkle.wav,1,3,5,1,1,1,1,1
122,Futurebass Vocal Chop,Futurebass Vocal Chop,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Futurebass Vocal Chop.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Futurebass Vocal Chop.wav,1,3,5,1,1,1,1,1
123,Gabber Hardcore,Gabber Hardcore,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Gabber Hardcore.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Gabber Hardcore.wav,1,3,5,1,1,1,1,1
124,Garage Funk,Garage Funk,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Garage Funk.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Garage Funk.wav,1,3,5,1,1,1,1,1
125,G-funk Synth,G-funk Synth,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\G-funk Synth.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/G-funk Synth.wav,1,3,5,1,1,1,1,1
126,Glitch Hop,Glitch Hop,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Glitch Hop.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Glitch Hop.wav,1,3,5,1,1,1,1,1
127,Glitter Rock,Glitter Rock,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Glitter Rock.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Glitter Rock.wav,1,3,5,1,1,1,1,1
128,Gothic Rock Reverb,Gothic Rock Reverb,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Gothic Rock Reverb.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Gothic Rock Reverb.wav,1,3,5,1,1,1,1,1
129,Grime UK,Grime UK,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Grime UK.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Grime UK.wav,1,3,5,1,1,1,1,1
130,Gypsy Jazz,Gypsy Jazz,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Gypsy Jazz.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Gypsy Jazz.wav,1,3,5,1,1,1,1,1
131,Hauntology Library,Hauntology Library,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Hauntology Library.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Hauntology Library.wav,1,3,5,1,1,1,1,1
132,Hawaiian Slack Key,Hawaiian Slack Key,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Hawaiian Slack Key.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Hawaiian Slack Key.wav,1,3,5,1,1,1,1,1
133,Heartland Rock,Heartland Rock,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Heartland Rock.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Heartland Rock.wav,1,3,5,1,1,1,1,1
134,Heavy Psych,Heavy Psych,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Heavy Psych.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Heavy Psych.wav,1,3,5,1,1,1,1,1
135,Hi-NRG Dance,Hi-NRG Dance,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Hi-NRG Dance.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Hi-NRG Dance.wav,1,3,5,1,1,1,1,1
136,Hip House,Hip House,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Hip House.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Hip House.wav,1,3,5,1,1,1,1,1
137,Honky Tonk Piano,Honky Tonk Piano,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Honky Tonk Piano.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Honky Tonk Piano.wav,1,3,5,1,1,1,1,1
138,Horror Synth,Horror Synth,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Horror Synth.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Horror Synth.wav,1,3,5,1,1,1,1,1
139,Hyperpop Saturated,Hyperpop Saturated,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Hyperpop Saturated.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Hyperpop Saturated.wav,1,3,5,1,1,1,1,1
140,IDM Complex,IDM Complex,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\IDM Complex.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/IDM Complex.wav,1,3,5,1,1,1,1,1
141,Impressionist Piano,Impressionist Piano,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Impressionist Piano.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Impressionist Piano.wav,1,3,5,1,1,1,1,1
142,Indie Folk Fingerstyle,Indie Folk Fingerstyle,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Indie Folk Fingerstyle.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Indie Folk Fingerstyle.wav,1,3,5,1,1,1,1,1
143,Indie Pop Sparkle,Indie Pop Sparkle,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Indie Pop Sparkle.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Indie Pop Sparkle.wav,1,3,5,1,1,1,1,1
144,Industrial Noise,Industrial Noise,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Industrial Noise.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Industrial Noise.wav,1,3,5,1,1,1,1,1
145,Italo Disco,Italo Disco,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Italo Disco.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Italo Disco.wav,1,3,5,1,1,1,1,1
146,Japanese City Pop,Japanese City Pop,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Japanese City Pop.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Japanese City Pop.wav,1,3,5,1,1,1,1,1
147,Jazz Fusion Complex,Jazz Fusion Complex,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Jazz Fusion Complex.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Jazz Fusion Complex.wav,1,3,5,1,1,1,1,1
148,J-Pop Bright,J-Pop Bright,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\J-Pop Bright.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/J-Pop Bright.wav,1,3,5,1,1,1,1,1
149,J-Rock Power,J-Rock Power,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\J-Rock Power.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/J-Rock Power.wav,1,3,5,1,1,1,1,1
150,K-Pop Polished,K-Pop Polished,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\K-Pop Polished.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/K-Pop Polished.wav,1,3,5,1,1,1,1,1
151,Krautrock Motorik,Krautrock Motorik,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Krautrock Motorik.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Krautrock Motorik.wav,1,3,5,1,1,1,1,1
152,Latin Jazz,Latin Jazz,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Latin Jazz.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Latin Jazz.wav,1,3,5,1,1,1,1,1
153,Lo-Fi House,Lo-Fi House,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Lo-Fi House.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Lo-Fi House.wav,1,3,5,1,1,1,1,1
154,Lounge Exotica,Lounge Exotica,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Lounge Exotica.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Lounge Exotica.wav,1,3,5,1,1,1,1,1
155,Madchester Baggy,Madchester Baggy,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Madchester Baggy.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Madchester Baggy.wav,1,3,5,1,1,1,1,1
156,Mariachi Brass,Mariachi Brass,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Mariachi Brass.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Mariachi Brass.wav,1,3,5,1,1,1,1,1
157,Medieval Folk,Medieval Folk,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Medieval Folk.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Medieval Folk.wav,1,3,5,1,1,1,1,1
158,Memphis Soul,Memphis Soul,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Memphis Soul.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Memphis Soul.wav,1,3,5,1,1,1,1,1
159,Merseybeat Jangle,Merseybeat Jangle,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Merseybeat Jangle.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Merseybeat Jangle.wav,1,3,5,1,1,1,1,1
160,Microhouse Minimal,Microhouse Minimal,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Microhouse Minimal.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Microhouse Minimal.wav,1,3,5,1,1,1,1,1
161,Minimal Techno,Minimal Techno,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Minimal Techno.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Minimal Techno.wav,1,3,5,1,1,1,1,1
162,Moog Synth Lead,Moog Synth Lead,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Moog Synth Lead.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Moog Synth Lead.wav,1,3,5,1,1,1,1,1
163,Motown Groove,Motown Groove,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Motown Groove.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Motown Groove.wav,1,3,5,1,1,1,1,1
164,Mumble Rap Hazy,Mumble Rap Hazy,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Mumble Rap Hazy.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Mumble Rap Hazy.wav,1,3,5,1,1,1,1,1
165,Neo-Psychedelia,Neo-Psychedelia,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Neo-Psychedelia.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Neo-Psychedelia.wav,1,3,5,1,1,1,1,1
166,Neofolk Acoustic,Neofolk Acoustic,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Neofolk Acoustic.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Neofolk Acoustic.wav,1,3,5,1,1,1,1,1
167,New Jack Swing,New Jack Swing,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\New Jack Swing.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/New Jack Swing.wav,1,3,5,1,1,1,1,1
168,New Romantic Synth,New Romantic Synth,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\New Romantic Synth.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/New Romantic Synth.wav,1,3,5,1,1,1,1,1
169,New Wave Clean,New Wave Clean,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\New Wave Clean.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/New Wave Clean.wav,1,3,5,1,1,1,1,1
170,Nigerian Afrobeat,Nigerian Afrobeat,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Nigerian Afrobeat.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nigerian Afrobeat.wav,1,3,5,1,1,1,1,1
171,Nightcore Speed,Nightcore Speed,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Nightcore Speed.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nightcore Speed.wav,1,3,5,1,1,1,1,1
172,Nordic Folk,Nordic Folk,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Nordic Folk.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nordic Folk.wav,1,3,5,1,1,1,1,1
173,Northern Soul,Northern Soul,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Northern Soul.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Northern Soul.wav,1,3,5,1,1,1,1,1
174,Nu-Disco Groove,Nu-Disco Groove,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Nu-Disco Groove.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Nu-Disco Groove.wav,1,3,5,1,1,1,1,1
175,Oceanic Ambient,Oceanic Ambient,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Oceanic Ambient.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Oceanic Ambient.wav,1,3,5,1,1,1,1,1
176,Old School Hip Hop,Old School Hip Hop,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Old School Hip Hop.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Old School Hip Hop.wav,1,3,5,1,1,1,1,1
177,Opera Rock,Opera Rock,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Opera Rock.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Opera Rock.wav,1,3,5,1,1,1,1,1
178,Outlaw Country,Outlaw Country,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Outlaw Country.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Outlaw Country.wav,1,3,5,1,1,1,1,1
179,Outsider House,Outsider House,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Outsider House.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Outsider House.wav,1,3,5,1,1,1,1,1
180,Paisley Underground,Paisley Underground,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Paisley Underground.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Paisley Underground.wav,1,3,5,1,1,1,1,1
181,Parisian Café Jazz,Parisian Café Jazz,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Parisian Café Jazz.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Parisian Café Jazz.wav,1,3,5,1,1,1,1,1
182,Persian Classical Fusion,Persian Classical Fusion,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Persian Classical Fusion.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Persian Classical Fusion.wav,1,3,5,1,1,1,1,1
183,Philly Soul Strings,Philly Soul Strings,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Philly Soul Strings.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Philly Soul Strings.wav,1,3,5,1,1,1,1,1
184,Phonk Memphis,Phonk Memphis,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Phonk Memphis.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Phonk Memphis.wav,1,3,5,1,1,1,1,1
185,Piano Ballad,Piano Ballad,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Piano Ballad.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Piano Ballad.wav,1,3,5,1,1,1,1,1
186,Pirate Metal,Pirate Metal,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Pirate Metal.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Pirate Metal.wav,1,3,5,1,1,1,1,1
187,Plunderphonics Collage,Plunderphonics Collage,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Plunderphonics Collage.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Plunderphonics Collage.wav,1,3,5,1,1,1,1,1
188,Polka Accordion,Polka Accordion,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Polka Accordion.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Polka Accordion.wav,1,3,5,1,1,1,1,1
189,Post-Britpop,Post-Britpop,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Post-Britpop.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Post-Britpop.wav,1,3,5,1,1,1,1,1
190,Post-Dubstep,Post-Dubstep,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Post-Dubstep.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Post-Dubstep.wav,1,3,5,1,1,1,1,1
191,Post-Hardcore Screamo,Post-Hardcore Screamo,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Post-Hardcore Screamo.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Post-Hardcore Screamo.wav,1,3,5,1,1,1,1,1
192,Post-Metal Swell,Post-Metal Swell,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Post-Metal Swell.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Post-Metal Swell.wav,1,3,5,1,1,1,1,1
193,Post-Punk Bassline,Post-Punk Bassline,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Post-Punk Bassline.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Post-Punk Bassline.wav,1,3,5,1,1,1,1,1
194,Power Electronics,Power Electronics,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Power Electronics.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Power Electronics.wav,1,3,5,1,1,1,1,1
195,Power Pop Hook,Power Pop Hook,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Power Pop Hook.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Power Pop Hook.wav,1,3,5,1,1,1,1,1
196,Progressive House,Progressive House,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Progressive House.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Progressive House.wav,1,3,5,1,1,1,1,1
197,Prog Rock Complex,Prog Rock Complex,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Prog Rock Complex.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Prog Rock Complex.wav,1,3,5,1,1,1,1,1
198,Psybient Trance,Psybient Trance,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Psybient Trance.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Psybient Trance.wav,1,3,5,1,1,1,1,1
199,Psychedelic Folk,Psychedelic Folk,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Psychedelic Folk.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Psychedelic Folk.wav,1,3,5,1,1,1,1,1
200,Psychobilly Slap,Psychobilly Slap,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Psychobilly Slap.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Psychobilly Slap.wav,1,3,5,1,1,1,1,1
201,Punk Funk,Punk Funk,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Punk Funk.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Punk Funk.wav,1,3,5,1,1,1,1,1
202,Qawwali Devotional,Qawwali Devotional,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Qawwali Devotional.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Qawwali Devotional.wav,1,3,5,1,1,1,1,1
203,Queercore DIY,Queercore DIY,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Queercore DIY.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Queercore DIY.wav,1,3,5,1,1,1,1,1
204,Ragtime Piano,Ragtime Piano,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Ragtime Piano.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Ragtime Piano.wav,1,3,5,1,1,1,1,1
205,Rai Algerian,Rai Algerian,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Rai Algerian.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Rai Algerian.wav,1,3,5,1,1,1,1,1
206,Rave Hardcore,Rave Hardcore,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Rave Hardcore.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Rave Hardcore.wav,1,3,5,1,1,1,1,1
207,Reggaeton Dembow,Reggaeton Dembow,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Reggaeton Dembow.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Reggaeton Dembow.wav,1,3,5,1,1,1,1,1
208,Retro Electro,Retro Electro,kb,C:\Users\80753\Documents\Github\Audio-agent\Data\Audio_Synthetic\Retro Electro.wav,/Users/xyh/Code/Audio-agent/Data/Audio_Synthetic/Retro Electro.wav,1,3,5,1,1,1,1,1
